CA2257121C	A	418	425	gelatin	FAMILY	GPRO_TYPE_2
CA2263798C	A	33	51	G-coupled receptor	FAMILY	GPRO_TYPE_2
CA2270893C	A	105	113	retinoid	FAMILY	GPRO_TYPE_2
CA2270893C	A	128	136	retinoid	FAMILY	GPRO_TYPE_2
CA2270893C	T	52	70	retinoid receptors	FAMILY	GPRO_TYPE_2
CA2275686C	A	85	105	human CRF1 receptors	FULL_NAME	P34998
CA2275686C	T	69	82	crf receptors	FAMILY	GPRO_TYPE_2
CA2282254C	A	227	239	HIV protease	FULL_NAME	P03367
CA2282254C	A	60	71	glycosidase	FAMILY	GPRO_TYPE_2
CA2282254C	T	33	44	glycosidase	FAMILY	GPRO_TYPE_2
CA2282254C	T	49	61	hiv protease	FULL_NAME	P03367
CA2286076C	A	51	55	5HT3	FULL_NAME	P23979
CA2286076C	T	7	11	5ht3	FULL_NAME	P23979
CA2293714C	A	89	117	farnesyl protein transferase	FULL_NAME	P14324
CA2293714C	T	59	87	farnesyl protein transferase	FULL_NAME	P14324
CA2295678C	A	150	156	mGluR5	ABBREVIATION	P41594
CA2298523C	A	56	67	NF-.kappa.B	ABBREVIATION	P19838
CA2298523C	A	94	105	NF-.kappa.B	ABBREVIATION	P19838
CA2298523C	T	35	46	nf-.kappa.b	ABBREVIATION	P19838
CA2299423C	A	232	254	histamine H2--receptor	FULL_NAME	P25021
CA2299423C	A	36	57	histamine H2-receptor	FULL_NAME	P25021
CA2299423C	A	634	655	histamine H2-receptor	FULL_NAME	P25021
CA2310659C	A	139	155	transglutaminase	FAMILY	GPRO_TYPE_2
CA2310659C	A	881	897	transglutaminase	FAMILY	GPRO_TYPE_2
CA2318184C	A	346	356	endothelin	FAMILY	GPRO_TYPE_2
CA2318184C	T	95	105	endothelin	FAMILY	GPRO_TYPE_2
CA2320288C	A	219	228	human AGT	FULL_NAME	P21549
CA2320288C	A	340	349	human AGT	FULL_NAME	P21549
CA2320430C	A	143	159	mistletoe lectin	FAMILY	GPRO_TYPE_2
CA2320430C	A	245	261	mistletoe lectin	FAMILY	GPRO_TYPE_2
CA2320430C	A	333	349	mistletoe lectin	FAMILY	GPRO_TYPE_2
CA2320430C	A	366	382	mistletoe lectin	FAMILY	GPRO_TYPE_2
CA2320430C	A	429	445	mistletoe lectin	FAMILY	GPRO_TYPE_2
CA2320430C	A	65	81	mistletoe lectin	FAMILY	GPRO_TYPE_2
CA2320430C	A	668	685	mistletoe lectins	FAMILY	GPRO_TYPE_2
CA2320430C	A	811	827	mistletoe lectin	FAMILY	GPRO_TYPE_2
CA2320430C	T	12	29	mistletoe lectins	FAMILY	GPRO_TYPE_2
CA2323839C	A	104	113	cGMP PDE5	ABBREVIATION	O76074
CA2323839C	A	37	102	cyclic guanosine 3', 5'-monophosphate phosphodiesterase type five	FULL_NAME	O76074
CA2347950C	A	242	296	cyclic guanosine 3',5'-monophosphate phosphodiesterase	FAMILY	GPRO_TYPE_2
CA2347950C	A	308	312	PDE5	ABBREVIATION	O76074
CA2347950C	T	26	30	pde5	ABBREVIATION	O76074
CA2347981C	A	199	210	proton pump	FAMILY	GPRO_TYPE_2
CA2350396C	A	387	390	AhR	ABBREVIATION	P35869
CA2357986C	A	168	176	nuclease	FAMILY	GPRO_TYPE_2
CA2357986C	A	429	440	exonuclease	FAMILY	GPRO_TYPE_2
CA2366186C	A	624	632	retinoid	FAMILY	GPRO_TYPE_2
CA2366186C	T	0	8	Retinoid	FAMILY	GPRO_TYPE_2
CA2373183C	A	72	86	hexoaminidases	FAMILY	GPRO_TYPE_2
CA2373183C	A	91	103	glycosidases	FAMILY	GPRO_TYPE_2
CA2373183C	T	28	41	hexoaminidase	FAMILY	GPRO_TYPE_2
CA2373183C	T	46	57	glycosidase	FAMILY	GPRO_TYPE_2
CA2375671C	A	1029	1042	NK-1 receptor	FULL_NAME	P25103
CA2377309C	A	14	24	PPAR.gamma	ABBREVIATION	P37231
CA2377309C	T	32	42	ppar.gamma	ABBREVIATION	P37231
CA2379557C	A	392	400	tryptase	FAMILY	GPRO_TYPE_2
CA2398539C	A	114	117	CSF	ABBREVIATION	P09603
CA2398539C	A	138	156	CSF5-hyaluronidase	FULL_NAME	Q12794
CA2398539C	A	26	45	HYAL1 hyaluronidase	FULL_NAME	Q12794
CA2398539C	A	415	419	CSF5	ABBREVIATION	Q12794
CA2398539C	A	58	112	human plasma-derived myeloid colony-stimulating factor	FULL_NAME	P09603
CA2398539C	T	0	33	Myeloid colony stimulating factor	FULL_NAME	P09603
CA2413337C	A	137	147	fibrinogen	FAMILY	GPRO_TYPE_2
CA2413337C	A	152	160	thrombin	FULL_NAME	P00734
CA2413337C	A	238	244	fibrin	FAMILY	GPRO_TYPE_2
CA2413337C	A	306	316	fibrinogen	FAMILY	GPRO_TYPE_2
CA2413337C	A	472	478	fibrin	FAMILY	GPRO_TYPE_2
CA2421548C	A	14	30	serine proteases	FAMILY	GPRO_TYPE_2
CA2421548C	A	156	167	factor VIIa	FULL_NAME	P08709
CA2421548C	A	169	182	tissue factor	FULL_NAME	P13726
CA2421548C	A	183	192	factor Xa	FULL_NAME	P00742
CA2421548C	A	202	210	thrombin	FULL_NAME	P00734
CA2421548C	A	212	219	trypsin	FAMILY	GPRO_TYPE_2
CA2421548C	A	221	228	plasmin	FULL_NAME	P00747
CA2421548C	A	233	243	kallikrein	FAMILY	GPRO_TYPE_2
CA2421548C	T	22	38	serine proteases	FAMILY	GPRO_TYPE_2
CA2426625C	A	485	489	PPAR	FAMILY	GPRO_TYPE_2
CA2426625C	A	52	94	peroxisome proliferator activated receptor	FAMILY	GPRO_TYPE_2
CA2426625C	A	96	100	PPAR	FAMILY	GPRO_TYPE_2
CA2435672C	A	108	116	human Fc	FAMILY	GPRO_TYPE_2
CA2435672C	A	132	136	CD64	ABBREVIATION	P12314
CA2435672C	T	35	39	cd64	ABBREVIATION	P12314
CA2441225C	A	306	334	tyrosinase-related protein 2	FULL_NAME	P40126
CA2441225C	A	336	340	TRP2	ABBREVIATION	P40126
CA2441225C	A	356	363	TRP2-6b	ABBREVIATION	P40126-2
CA2441225C	T	8	12	trp2	ABBREVIATION	P40126
CA2444821C	A	142	169	tumor necrosis factor alpha	FULL_NAME	P01375
CA2444821C	A	171	180	TNF.alpha	ABBREVIATION	P01375
CA2444821C	A	240	256	interferon gamma	FULL_NAME	P01579
CA2444821C	A	258	262	IFNy	ABBREVIATION	P01579
CA2444821C	A	303	307	EGFR	ABBREVIATION	P00533
CA2444821C	T	53	57	tnfa	ABBREVIATION	P01375
CA2455659A1	A	134	140	Barhl2	ABBREVIATION	Q9UMQ3
CA2455659A1	A	33	56	Bar-locus-homeobox-like	FAMILY	GPRO_TYPE_2
CA2455659A1	A	58	63	Barhl	FAMILY	GPRO_TYPE_2
CA2455659A1	T	0	6	Barhl2	ABBREVIATION	Q9UMQ3
CA2467930C	A	226	244	JV virus agno gene	FULL_NAME	GENE_ID:_1489519
CA2467930C	T	27	40	jc virus agno	FULL_NAME	GENE_ID:_1489519
CA2503754A1	A	559	580	reverse transcriptase	FULL_NAME	P63136
CA2503754A1	A	611	632	reverse transcriptase	FULL_NAME	P63136
CA2503754A1	A	781	801	pancreatic proteases	FAMILY	GPRO_TYPE_2
CA2503754A1	A	803	810	lipases	FAMILY	GPRO_TYPE_2
CA2503754A1	A	824	833	nucleases	FAMILY	GPRO_TYPE_2
CA2503754A1	A	835	843	amylases	FAMILY	GPRO_TYPE_2
CA2516364A1	A	190	229	Müllerian inhibitory substance receptor	FAMILY	GPRO_TYPE_2
CA2533117A1	A	141	163	adenosine A2A receptor	FULL_NAME	P29274
CA2533117A1	A	577	594	monoamine oxidase	FAMILY	GPRO_TYPE_2
CA2533117A1	A	610	621	serotonin 2	FAMILY	GPRO_TYPE_2
CA2538729A1	A	333	356	human androgen receptor	FULL_NAME	P10275
CA2554386A1	T	16	33	hmg coa reductase	FULL_NAME	P04035
CA2558043A1	A	60	71	cathepsin B	FULL_NAME	P07858
CA2597798A1	A	417	438	dopamine D2 receptors	FULL_NAME	P14416
CA2597798A1	A	485	506	dopamine D2 receptors	FULL_NAME	P14416
CA2602643C	A	140	143	LDL	FAMILY	GPRO_TYPE_2
CA2602643C	A	169	172	HDL	FAMILY	GPRO_TYPE_2
CA2602643C	A	201	218	HMG-CoA reductase	FULL_NAME	P04035
CA2612595A1	A	333	351	heat shock protein	FAMILY	GPRO_TYPE_2
CA2612595A1	A	375	396	heat shock protein 72	FULL_NAME	P0DMV8
CA2612595A1	T	35	53	heat shock protein	FAMILY	GPRO_TYPE_2
CA2616222C	A	317	324	lipases	FAMILY	GPRO_TYPE_2
CA2647292A1	T	47	57	pi3-kinase	FAMILY	GPRO_TYPE_2
CA2653883A1	A	316	331	starch synthase	FAMILY	GPRO_TYPE_2
CA2653883A1	A	490	519	endogenous starch synthase II	FAMILY	GPRO_TYPE_2
CA2670440A1	A	0	22	Class A beta-lactamase	FAMILY	GPRO_TYPE_2
CA2670440A1	A	163	178	beta- lactamase	FAMILY	GPRO_TYPE_2
CA2670440A1	T	7	21	beta-lactamase	FAMILY	GPRO_TYPE_2
CA2672190C	A	583	588	5-HT6	ABBREVIATION	P50406
CA2672190C	T	73	78	5-ht6	ABBREVIATION	P50406
CA2675980A1	A	118	121	KIT	ABBREVIATION	P10721
CA2675980A1	T	65	68	kit	ABBREVIATION	P10721
CA2678127A1	A	36	44	TGF-beta	ABBREVIATION	P01137
CA2678127A1	T	0	8	Tgf-beta	ABBREVIATION	P01137
CA2691425A1	A	146	171	phenylalanine hydroxylase	ABBREVIATION	P00439
CA2691425A1	A	173	176	PAH	ABBREVIATION	P00439
CA2742281A1	A	307	313	CTLA 4	ABBREVIATION	P16410
CA2742281A1	A	615	621	CTLA 4	ABBREVIATION	P16410
CA2742281A1	A	811	817	CTLA 4	ABBREVIATION	P16410
CA2742281A1	A	857	863	CTLA 4	ABBREVIATION	P16410
CA2746054A1	A	286	310	myocyte enhancing factor	FULL_NAME	Q02078
CA2746054A1	A	312	316	MEF2	ABBREVIATION	Q02078
CA2746054A1	A	324	365	orkhead/winged helix transcription factor	FULL_NAME	Q9BZS1
CA2746054A1	A	366	372	FOX-P3	ABBREVIATION	Q9BZS1
CA2746054A1	A	402	407	GATA3	ABBREVIATION	P23771
CA2746054A1	A	457	461	MEF2	ABBREVIATION	Q02078
CA2746054A1	A	521	541	histone deacetylases	FAMILY	GPRO_TYPE_2
CA2746054A1	A	543	548	HDACs	FAMILY	GPRO_TYPE_2
CA2746054A1	A	551	555	p300	ABBREVIATION	Q09472
CA2746054A1	A	556	559	CBP	ABBREVIATION	Q92793
CA2746054A1	A	564	571	Cabin 1	ABBREVIATION	Q9Y6J0
CA2764885A1	A	14	17	JAK	FAMILY	GPRO_TYPE_2
CA2764885A1	A	562	565	JAK	FAMILY	GPRO_TYPE_2
CA2764885A1	T	56	59	jak	FAMILY	GPRO_TYPE_2
CA2777406A1	A	488	494	kinase	FAMILY	GPRO_TYPE_2
CA2777406A1	A	509	513	IL-6	ABBREVIATION	P05231
CA2801535A1	A	481	485	Hesl	ABBREVIATION	A6NFD8
CA2816054A1	A	397	404	insulin	FULL_NAME	P01308
CA2837759A1	A	132	160	penicillin-binding protein 2	FAMILY	GPRO_TYPE_2
CA2853373A1	A	84	88	GCCR	ABBREVIATION	HGNC:7978
CA2853373A1	T	24	28	gccr	ABBREVIATION	HGNC:7978
CA2856102A1	A	278	285	insulin	FULL_NAME	P01308
CN100582235C	A	261	271	tyrosinase	FULL_NAME	P14679
CN100582235C	A	31	41	tyrosinase	FULL_NAME	P14679
CN100582235C	A	829	839	tyrosinase	FULL_NAME	P14679
CN100582235C	T	33	43	tyrosinase	FULL_NAME	P14679
CN101003513A	A	413	445	epidermal growth factor receptor	FULL_NAME	P00533
CN101016265A	A	490	517	HIV-1 reverse transcriptase	FULL_NAME	P04585
CN101016265A	A	559	580	reverse transcriptase	FULL_NAME	P04585
CN101016265A	T	15	42	HIV-1 reverse transcriptase	FULL_NAME	P04585
CN101019827A	A	525	550	phosphoinositide-3-kinase	FAMILY	GPRO_TYPE_2
CN101019827A	A	55	80	phosphoinositide-3-kinase	FAMILY	GPRO_TYPE_2
CN101019827A	T	39	64	phosphoinositide-3-kinase	FAMILY	GPRO_TYPE_2
CN101039914A	A	231	238	kinases	FAMILY	GPRO_TYPE_2
CN101039914A	A	324	330	kinase	FAMILY	GPRO_TYPE_2
CN101039914A	T	41	47	kinase	FAMILY	GPRO_TYPE_2
CN101045155A	A	213	218	LH-RH	ABBREVIATION	P01148
CN101045155A	A	318	323	LH-RH	ABBREVIATION	P01148
CN101045155A	A	751	755	LHRH	ABBREVIATION	P01148
CN101045708A	A	234	247	acetyl lipase	FAMILY	GPRO_TYPE_2
CN101060830A	T	17	30	NMDA receptor	FAMILY	GPRO_TYPE_2
CN101060830A	T	70	73	mao	FAMILY	GPRO_TYPE_2
CN101060830A	T	89	94	gadph	ABBREVIATION	P04406
CN101067134A	A	112	117	Cbfa1	ABBREVIATION	Q13950
CN101067134A	A	196	201	Cbfa1	ABBREVIATION	Q13950
CN101067134A	A	509	525	human Cbfa1 gene	FULL_NAME	GENE_ID:_860
CN101067134A	A	83	110	human core binding factor 1	FULL_NAME	Q13950
CN101067134A	T	0	16	Human Cbfal gene	FULL_NAME	GENE_ID:_860
CN101074259A	A	314	318	PlA2	FAMILY	GPRO_TYPE_2
CN101076520B	T	31	34	cb1	ABBREVIATION	P21554
CN101081208A	A	226	241	tyrosine kinase	FAMILY	GPRO_TYPE_2
CN101081208A	A	50	65	tyrosine kinase	FAMILY	GPRO_TYPE_2
CN101081208A	T	34	49	tyrosine kinase	FAMILY	GPRO_TYPE_2
CN101085354A	A	84	99	tyrosine kinase	FAMILY	GPRO_TYPE_2
CN101095675A	T	0	23	Dipeptidyl peptidase IV	FULL_NAME	P27487
CN101099739A	A	140	147	gelatin	FAMILY	GPRO_TYPE_2
CN101099739A	A	278	285	gelatin	FAMILY	GPRO_TYPE_2
CN101099739A	A	49	56	gelatin	FAMILY	GPRO_TYPE_2
CN101099739A	T	13	21	gelatine	FAMILY	GPRO_TYPE_2
CN101103969A	A	217	229	amyloid-beta	FULL_NAME	P05067
CN101103969A	A	321	333	amyloid-beta	FULL_NAME	P05067
CN101103969A	A	418	430	amyloid-beta	FULL_NAME	P05067
CN101103969A	A	49	61	amyloid-beta	FULL_NAME	P05067
CN101103969A	A	512	524	amyloid-beta	FULL_NAME	P05067
CN101103969A	T	46	58	beta-amyloid	FULL_NAME	P05067
CN101134029A	A	158	175	Na+/K+-ATP enzyme	MULTIPLE	GPRO_TYPE_2
CN101134029A	A	191	208	Na+/K+-ATP enzyme	MULTIPLE	GPRO_TYPE_2
CN101134029A	A	652	669	Na+/K+-ATP enzyme	MULTIPLE	GPRO_TYPE_2
CN101134029A	T	33	50	Na+/K+-ATP enzyme	MULTIPLE	GPRO_TYPE_2
CN101190914B	A	443	463	acetylcholinesterase	FULL_NAME	P22303
CN101190914B	A	657	680	butyrylcholine esterase	FULL_NAME	P06276
CN101198610B	A	240	250	p38 kinase	FAMILY	GPRO_TYPE_2
CN101199536A	A	430	444	cyclooxygenase	FAMILY	GPRO_TYPE_2
CN101220044A	A	265	275	telomerase	FULL_NAME	O14746
CN101220044A	T	0	10	Telomerase	FULL_NAME	O14746
CN101244072A	A	257	265	cytokine	FAMILY	GPRO_TYPE_2
CN101244072A	A	441	449	cytokine	FAMILY	GPRO_TYPE_2
CN101250134B	A	344	361	androgen receptor	FULL_NAME	P10275
CN101250134B	A	41	58	androgen receptor	FULL_NAME	P10275
CN101268075A	T	50	69	serotonin receptors	FAMILY	GPRO_TYPE_2
CN101269222A	A	123	130	gelatin	FAMILY	GPRO_TYPE_2
CN101270163B	A	176	190	Her2 receptors	ABBREVIATION	P04626
CN101270163B	A	524	528	Her2	ABBREVIATION	P04626
CN101270163B	A	681	695	Her2 receptors	ABBREVIATION	P04626
CN101273013A	A	55	66	DP receptor	FULL_NAME	Q14186
CN101273013A	T	30	43	PGD2 receptor	FULL_NAME	Q13258
CN101275135A	A	553	560	POKEMON	FULL_NAME	GENE_ID:_51341
CN101275135A	A	90	97	POKEMON	FULL_NAME	GENE_ID:_51341
CN101275135A	T	60	67	POKEMON	FULL_NAME	GENE_ID:_51341
CN101284071A	A	449	465	aminotransferase	FAMILY	GPRO_TYPE_2
CN101284071A	A	68	84	aminotransferase	FAMILY	GPRO_TYPE_2
CN101288666A	A	416	427	ER alpha 66	ABBREVIATION	P03372-1
CN101288666A	A	429	440	ER alpha 46	ABBREVIATION	P03372-3
CN101288666A	A	445	456	ER alpha 36	ABBREVIATION	P03372-4
CN101288666A	A	529	540	ER alpha 66	ABBREVIATION	P03372-1
CN101288666A	A	542	553	ER alpha 46	ABBREVIATION	P03372-3
CN101288666A	A	558	569	ER alpha 36	ABBREVIATION	P03372-4
CN101288666A	A	704	715	ER alpha 66	ABBREVIATION	P03372-1
CN101288666A	A	717	728	ER alpha 46	ABBREVIATION	P03372-3
CN101288666A	A	733	744	ER alpha 36	ABBREVIATION	P03372-4
CN101288666A	A	808	837	estrogen receptor ER alpha 36	FULL_NAME	P03372-4
CN101288666A	A	904	933	estrogen receptor ER alpha 36	FULL_NAME	P03372-4
CN101300235A	A	58	62	P2X3	ABBREVIATION	P56373
CN101300235A	A	72	87	P2X2/3 receptor	MULTIPLE	GPRO_TYPE_2
CN101300235A	T	22	26	P2X3	ABBREVIATION	P56373
CN101300235A	T	31	37	P2X2/3	MULTIPLE	GPRO_TYPE_2
CN101301301A	A	211	238	hepatitis B surface antigen	FULL_NAME	P03141
CN101301301A	A	240	245	HBsAg	ABBREVIATION	P03141
CN101301301A	A	251	272	hepatitis B e antigen	FULL_NAME	P0C625
CN101301301A	A	274	279	HBeAg	ABBREVIATION	P0C625
CN101301301A	A	353	358	HBsAg	ABBREVIATION	P03141
CN101301301A	A	363	368	HBeAg	ABBREVIATION	P0C625
CN101311171A	A	118	122	AChE	ABBREVIATION	P22303
CN101311171A	A	295	315	acetylcholinesterase	FULL_NAME	P22303
CN101311171A	A	350	354	AChE	ABBREVIATION	P22303
CN101311171A	A	472	476	AChE	ABBREVIATION	P22303
CN101311171A	A	671	675	AChE	ABBREVIATION	P22303
CN101311171A	A	722	727	BuChE	ABBREVIATION	P06276
CN101311171A	T	45	66	acetyl cholinesterase	FULL_NAME	P22303
CN101311171A	T	71	93	butyryl cholinesterase	FULL_NAME	P06276
CN101313897A	A	576	583	insulin	FULL_NAME	P01308
CN101332303B	A	122	128	DPP-IV	ABBREVIATION	P27487
CN101332303B	A	244	249	GLP-I	ABBREVIATION	P01275
CN101332303B	A	309	316	GPRl 19	ABBREVIATION	Q8TDV5
CN101332303B	A	346	352	DPP-FV	ABBREVIATION	P27487
CN101332303B	A	518	523	GLP-I	ABBREVIATION	P01275
CN101332303B	A	582	607	G protein-coupledreceptor	FAMILY	GPRO_TYPE_2
CN101332303B	A	61	68	GPRl 19	ABBREVIATION	Q8TDV5
CN101332303B	A	622	627	GLP-I	ABBREVIATION	P01275
CN101332303B	A	97	120	dipeptidyl peptidase IV	FULL_NAME	P27487
CN101332303B	T	149	154	glp-1	ABBREVIATION	P01275
CN101336916A	A	167	176	MSH2 gene	FULL_NAME	GENE_ID:_4436
CN101341124A	A	277	292	serine protease	FAMILY	GPRO_TYPE_2
CN101341124A	A	374	382	thrombin	FULL_NAME	P00734
CN101341124A	A	384	393	factor Xa	FULL_NAME	P00742
CN101341124A	A	395	405	factor XIa	FULL_NAME	P03951
CN101341124A	A	407	417	factor IXa	FULL_NAME	P00740
CN101341124A	A	419	430	factor VIIa	FULL_NAME	P08709-1
CN101341124A	A	438	455	plasma kallikrein	FULL_NAME	P03952
CN101341124A	A	515	525	factor XIa	FULL_NAME	P00742
CN101341124A	A	559	563	fXIa	ABBREVIATION	P00742
CN101341124A	A	568	585	plasma kallikrein	FULL_NAME	P03952
CN101341124A	T	36	51	serine protease	FAMILY	GPRO_TYPE_2
CN101347407A	A	1006	1020	Beta-lactamase	FAMILY	GPRO_TYPE_2
CN101348509A	A	267	272	bcl-2	ABBREVIATION	P10415
CN101356168A	A	92	120	voltage-gate sodium channels	FAMILY	GPRO_TYPE_2
CN101356168A	T	37	63	voltage gated ion channels	FAMILY	GPRO_TYPE_2
CN101371857A	A	304	311	tubulin	FAMILY	GPRO_TYPE_2
CN101385857A	A	198	205	albumin	FULL_NAME	P02768
CN101397330A	A	46	69	glucocorticoid receptor	FULL_NAME	P04150
CN101411704A	A	412	422	PPAR-gamma	ABBREVIATION	P37231
CN101411704A	A	510	513	PXR	ABBREVIATION	O75469
CN101411704A	A	514	518	PPAR	FAMILY	GPRO_TYPE_2
CN101418000A	A	578	585	insulin	FULL_NAME	P01308
CN101418000A	A	628	635	insulin	FULL_NAME	P01308
CN101418000A	A	89	95	DPP-IV	ABBREVIATION	P27487
CN101418000A	T	0	6	DPP-IV	ABBREVIATION	P27487
CN101445528B	A	100	125	Na-glucose transporter II	FULL_NAME	P31639
CN101445528B	A	168	173	SGLT2	ABBREVIATION	P31639
CN101445528B	A	253	258	SGLT2	ABBREVIATION	P31639
CN101479238A	T	24	29	npyy5	ABBREVIATION	Q15761
CN101502645A	A	363	376	interleukin-2	FULL_NAME	P60568
CN101502645A	A	407	423	gamma interferon	FULL_NAME	P01579
CN101549151A	A	1120	1129	alliinase	FULL_NAME	P31757
CN101549151A	A	34	43	alliinase	FULL_NAME	P31757
CN101549151A	A	382	391	alliinase	FULL_NAME	P31757
CN101549151A	T	7	16	alliinase	FULL_NAME	P31757
CN101550139A	A	252	266	dipeptidase-IV	FULL_NAME	P27487
CN101550139A	A	636	643	insulin	FULL_NAME	GPRO_TYPE_2
CN101550139A	A	89	103	dipeptidase-IV	FULL_NAME	P27487
CN101550139A	T	0	14	Dipeptidase-IV	FULL_NAME	P27487
CN101579351A	A	248	269	ATP citric acid lyase	FULL_NAME	P53396
CN101579351A	A	53	74	ATP citric acid lyase	FULL_NAME	P53396
CN101579351A	A	76	79	ACL	ABBREVIATION	P53396
CN101579351A	T	15	18	ACL	ABBREVIATION	P53396
CN101590053A	A	71	88	HMG-CoA reductase	FULL_NAME	P04035
CN101619040B	A	286	308	serotonin 1A receptors	FULL_NAME	P08908
CN101637444B	A	651	676	phosphoinositide 3-kinase	FAMILY	GPRO_TYPE_2
CN101637444B	A	715	732	DNA repair enzyme	FAMILY	GPRO_TYPE_2
CN101684098A	A	25	39	5-lipoxygenase	FULL_NAME	P09917
CN101684098A	A	458	463	5-LOX	ABBREVIATION	P09917
CN101684098A	T	0	14	5-lipoxygenase	FULL_NAME	P09917
CN101686985A	A	203	206	EP4	ABBREVIATION	P35408
CN101686985A	T	38	41	ep4	ABBREVIATION	P35408
CN101693730B	A	363	384	alaph-glucosaccharase	FULL_NAME	P10253
CN101735211B	A	180	210	glycogen synthase kinase-3beta	FULL_NAME	P49841
CN101735211B	A	212	221	GSK-3beta	ABBREVIATION	P49841
CN101735211B	A	306	315	GSK-3beta	ABBREVIATION	P49841
CN101735211B	A	398	407	GSK-3beta	ABBREVIATION	P49841
CN101735211B	A	459	468	GSK-3beta	ABBREVIATION	GPRO_TYPE_2
CN101735211B	A	653	662	GSK-3beta	ABBREVIATION	P49841
CN101735211B	A	685	694	GSK-3beta	ABBREVIATION	P49841
CN101735211B	T	94	103	GSK-3beta	ABBREVIATION	P49841
CN101757624A	A	315	335	acetylcholinesterase	FULL_NAME	P22303
CN101766621A	A	656	667	thioredoxin	FULL_NAME	P10599
CN101766821A	A	330	334	P-gp	FAMILY	GPRO_TYPE_2
CN101766821A	A	429	433	P-gp	FAMILY	GPRO_TYPE_2
CN101766821A	A	89	103	P-glycoprotein	FAMILY	GPRO_TYPE_2
CN101780101A	A	102	110	collagen	FAMILY	GPRO_TYPE_2
CN101790525A	A	104	108	PI3K	FAMILY	GPRO_TYPE_2
CN101790525A	A	235	245	PI3 kinase	FAMILY	GPRO_TYPE_2
CN101809000A	A	70	73	CB1	ABBREVIATION	P21554
CN101809000A	T	44	47	CB1	ABBREVIATION	P21554
CN101810599A	A	847	867	superoxide dismutase	FAMILY	GPRO_TYPE_2
CN101810850A	A	110	123	growth factor	FAMILY	GPRO_TYPE_2
CN101810850A	T	37	50	growth factor	FAMILY	GPRO_TYPE_2
CN101817833A	A	227	233	DPP-IV	ABBREVIATION	P27487
CN101817833A	A	274	280	DPP-IV	ABBREVIATION	P27487
CN101817833A	A	440	446	DPP-IV	ABBREVIATION	P27487
CN101817833A	A	502	508	DPP-IV	ABBREVIATION	P27487
CN101817833A	A	50	56	DPP-IV	ABBREVIATION	P27487
CN101817833A	A	551	559	DPP-VIII	ABBREVIATION	Q6V1X1
CN101817833A	A	564	570	DPP-IX	ABBREVIATION	Q86TI2
CN101817833A	A	618	624	DPP-IV	ABBREVIATION	P27487
CN101817833A	A	875	882	insulin	FULL_NAME	P01308
CN101817833A	T	0	6	DPP-IV	ABBREVIATION	P27487
CN101829084A	A	1039	1044	HBsAg	ABBREVIATION	P03141
